Symbol,Type,EntryTimeUTC,EntryPrice,LotSize,SL,TP,ExitTimeUTC,ExitPrice,Status,Commission,PnL_Currency,BalanceAfterTrade
GBPJPY,SELL,2024-05-02 14:10:00+00:00,193.481,0.01,193.695,192.625,2024-05-02 14:15:00+00:00,192.625,TP_HIT,0.15,5.70876007829928,381.04466358941096
AUDJPY,SELL,2024-05-03 01:55:00+00:00,100.549,0.01,100.674,100.049,2024-05-03 05:05:00+00:00,100.6,SL_HIT,0.09,-0.4390616401789641,380.605601949232
USDCHF,SELL,2024-05-03 07:40:00+00:00,0.90799,0.01,0.90863,0.90543,2024-05-03 12:30:00+00:00,0.90543,TP_HIT,0.1,3.029201809069803,383.63480375830176
GBPJPY,SELL,2024-05-03 14:10:00+00:00,191.589,0.01,191.838,190.593,2024-05-03 14:40:00+00:00,191.838,SL_HIT,0.15,-1.8542421255800257,381.78056163272174
USOIL,SELL,2024-05-03 14:45:00+00:00,78.393,0.01,78.668,77.293,2024-05-03 15:00:00+00:00,78.391,SL_HIT,0.16,-0.14000000000004661,381.6405616327217
USDCHF,SELL,2024-05-06 07:15:00+00:00,0.90557,0.01,0.90595,0.90405,2024-05-06 08:55:00+00:00,0.90486,SL_HIT,0.1,0.7678645642341869,382.4084261969559
USDCHF,SELL,2024-05-06 09:00:00+00:00,0.90554,0.01,0.90591,0.90406,2024-05-06 09:10:00+00:00,0.90516,SL_HIT,0.1,0.3644908935338552,382.7729170904897
GBPUSD,BUY,2024-05-06 09:15:00+00:00,1.25584,0.01,1.25535,1.2578,2024-05-06 09:20:00+00:00,1.2578,TP_HIT,0.09,1.8699999999999617,384.6429170904897
EURUSD,BUY,2024-05-06 09:50:00+00:00,1.0771600000000001,0.01,1.07665,1.0792,2024-05-06 10:15:00+00:00,1.07665,SL_HIT,0.07,-0.5800000000000103,384.0629170904897
EURUSD,BUY,2024-05-06 11:00:00+00:00,1.07718,0.01,1.07665,1.0793,2024-05-06 13:10:00+00:00,1.0782,SL_HIT,0.07,0.9500000000000206,385.01291709048974
EURUSD,BUY,2024-05-06 13:15:00+00:00,1.07718,0.01,1.07666,1.07926,2024-05-06 13:30:00+00:00,1.07801,SL_HIT,0.07,0.7599999999998863,385.7729170904896
EURUSD,BUY,2024-05-06 13:50:00+00:00,1.07871,0.01,1.07821,1.08071,2024-05-06 14:00:00+00:00,1.07821,SL_HIT,0.07,-0.5700000000001668,385.20291709048945
EURUSD,BUY,2024-05-06 14:05:00+00:00,1.07871,0.01,1.07821,1.08071,2024-05-06 14:10:00+00:00,1.07821,SL_HIT,0.07,-0.5700000000001668,384.6329170904893
AUDJPY,BUY,2024-05-07 00:50:00+00:00,102.255,0.01,102.197,102.487,2024-05-07 00:55:00+00:00,102.197,SL_HIT,0.09,-0.4869720613800441,384.1459450291092
AUDJPY,BUY,2024-05-07 01:00:00+00:00,102.23899999999999,0.01,102.177,102.487,2024-05-07 01:05:00+00:00,102.177,SL_HIT,0.09,-0.5143494449234352,383.6315955841858
AUDJPY,BUY,2024-05-07 01:25:00+00:00,102.333,0.01,102.247,102.677,2024-05-07 01:30:00+00:00,102.247,SL_HIT,0.09,-0.6786137461842671,382.9529818380015
AUDJPY,BUY,2024-05-07 01:40:00+00:00,102.333,0.01,102.245,102.685,2024-05-07 01:45:00+00:00,102.245,SL_HIT,0.09,-0.6923024379559626,382.26067940004555
AUDJPY,BUY,2024-05-07 02:50:00+00:00,102.338,0.01,102.247,102.702,2024-05-07 04:05:00+00:00,102.389,SL_HIT,0.09,0.2590616401790614,382.51974104022463
EURUSD,BUY,2024-05-07 12:20:00+00:00,1.0768700000000002,0.01,1.07639,1.07879,2024-05-07 14:10:00+00:00,1.07754,SL_HIT,0.07,0.5999999999997263,383.11974104022437
GBPUSD,SELL,2024-05-08 07:40:00+00:00,1.2480399999999998,0.01,1.2486,1.2458,2024-05-08 09:35:00+00:00,1.2486,SL_HIT,0.09,-0.6500000000001158,382.4697410402243
GBPJPY,BUY,2024-05-08 09:50:00+00:00,194.017,0.01,193.876,194.581,2024-05-08 15:45:00+00:00,194.308,SL_HIT,0.15,1.8417046527863117,384.31144569301057
AUDJPY,BUY,2024-05-09 01:45:00+00:00,102.323,0.01,102.246,102.631,2024-05-09 02:50:00+00:00,102.246,SL_HIT,0.09,-0.6170146332114915,383.69443105979906
AUDJPY,BUY,2024-05-09 04:00:00+00:00,102.439,0.01,102.369,102.719,2024-05-09 04:35:00+00:00,102.369,SL_HIT,0.09,-0.5691042120104115,383.12532684778864
GBPUSD,SELL,2024-05-09 07:35:00+00:00,1.2475999999999998,0.01,1.24804,1.24584,2024-05-09 07:55:00+00:00,1.24804,SL_HIT,0.09,-0.530000000000218,382.59532684778844
XAUUSD,SELL,2024-05-09 08:00:00+00:00,2314.067,0.01,2315.919,2306.659,2024-05-09 08:10:00+00:00,2310.759,SL_HIT,0.11,3.197999999999993,385.7933268477884
EURUSD,SELL,2024-05-09 08:25:00+00:00,1.07313,0.01,1.07355,1.07145,2024-05-09 10:00:00+00:00,1.07336,SL_HIT,0.07,-0.30000000000017446,385.49332684778824
GBPJPY,BUY,2024-05-09 10:15:00+00:00,194.484,0.01,194.386,194.876,2024-05-09 10:40:00+00:00,194.771,SL_HIT,0.15,1.8143272692427261,387.30765411703095
USDCHF,BUY,2024-05-09 11:00:00+00:00,0.90912,0.01,0.90882,0.91032,2024-05-09 11:50:00+00:00,0.90934,SL_HIT,0.1,0.16891578046693304,387.4765698974979
GBPUSD,SELL,2024-05-09 11:55:00+00:00,1.2472599999999998,0.01,1.24786,1.24486,2024-05-09 12:00:00+00:00,1.24786,SL_HIT,0.09,-0.6900000000001558,386.7865698974977
XAUUSD,BUY,2024-05-09 12:35:00+00:00,2316.739,0.01,2314.574,2325.399,2024-05-09 12:40:00+00:00,2325.399,TP_HIT,0.11,8.549999999999855,395.33656989749755
XAUUSD,BUY,2024-05-09 12:45:00+00:00,2319.091,0.01,2316.718,2328.583,2024-05-09 13:00:00+00:00,2325.389,SL_HIT,0.11,6.188000000000229,401.52456989749777
GBPJPY,BUY,2024-05-09 13:20:00+00:00,194.679,0.01,194.466,195.531,2024-05-09 13:50:00+00:00,194.466,SL_HIT,0.15,-1.6078456736889237,399.91672422380884
USDCHF,SELL,2024-05-09 14:20:00+00:00,0.90674,0.01,0.90742,0.90402,2024-05-09 15:25:00+00:00,0.90709,SL_HIT,0.1,-0.527820559833714,399.3889036639751
GBPJPY,BUY,2024-05-09 15:30:00+00:00,194.67499999999998,0.01,194.462,195.527,2024-05-09 17:00:00+00:00,194.71,SL_HIT,0.15,0.08955210600540028,399.4784557699805
XAUUSD,BUY,2024-05-09 17:05:00+00:00,2328.301,0.01,2324.953,2341.693,2024-05-09 19:05:00+00:00,2336.325,SL_HIT,0.11,7.913999999999887,407.39245576998036
AUDJPY,BUY,2024-05-10 01:25:00+00:00,102.908,0.01,102.848,103.148,2024-05-10 01:30:00+00:00,102.848,SL_HIT,0.09,-0.5006607531518369,406.8917950168285
AUDJPY,BUY,2024-05-10 01:50:00+00:00,102.919,0.01,102.859,103.159,2024-05-10 02:00:00+00:00,102.859,SL_HIT,0.09,-0.5006607531518369,406.39113426367663
AUDJPY,BUY,2024-05-10 04:10:00+00:00,102.869,0.01,102.819,103.069,2024-05-10 04:55:00+00:00,102.852,SL_HIT,0.09,-0.2063538800596547,406.18478038361695
EURUSD,BUY,2024-05-10 08:10:00+00:00,1.07834,0.01,1.07785,1.0803,2024-05-10 08:55:00+00:00,1.07785,SL_HIT,0.07,-0.5600000000001014,405.62478038361684
XAUUSD,BUY,2024-05-10 09:05:00+00:00,2369.569,0.01,2366.294,2382.669,2024-05-10 10:55:00+00:00,2374.736,SL_HIT,0.11,5.056999999999916,410.68178038361674
GBPJPY,BUY,2024-05-13 08:15:00+00:00,195.28199999999998,0.01,195.166,195.746,2024-05-13 08:25:00+00:00,195.166,SL_HIT,0.15,-0.9439441227600882,409.7378362608566
EURUSD,BUY,2024-05-13 08:40:00+00:00,1.0780500000000002,0.01,1.07764,1.07969,2024-05-13 10:30:00+00:00,1.07787,SL_HIT,0.07,-0.250000000000069,409.48783626085657
GBPJPY,BUY,2024-05-13 10:40:00+00:00,195.295,0.01,195.18,195.755,2024-05-13 12:50:00+00:00,195.456,SL_HIT,0.15,0.9519396876240632,410.43977594848064
GBPJPY,BUY,2024-05-13 13:15:00+00:00,195.63299999999998,0.01,195.532,196.037,2024-05-13 13:20:00+00:00,195.532,SL_HIT,0.15,-0.8412789344720318,409.5984970140086
GBPJPY,BUY,2024-05-13 13:25:00+00:00,195.58599999999998,0.01,195.487,195.982,2024-05-13 15:00:00+00:00,195.728,SL_HIT,0.15,0.8218971157928102,410.4203941298014
AUDJPY,BUY,2024-05-14 00:45:00+00:00,103.27199999999999,0.01,103.229,103.444,2024-05-14 00:55:00+00:00,103.229,SL_HIT,0.09,-0.3843068730920849,410.0360872567093
AUDJPY,BUY,2024-05-14 02:05:00+00:00,103.285,0.01,103.229,103.509,2024-05-14 04:20:00+00:00,103.229,SL_HIT,0.09,-0.4732833696083487,409.562803887101
EURUSD,BUY,2024-05-14 09:55:00+00:00,1.0792000000000002,0.01,1.07875,1.081,2024-05-14 11:45:00+00:00,1.07944,SL_HIT,0.07,0.1699999999997959,409.7328038871008
EURUSD,BUY,2024-05-14 12:15:00+00:00,1.0799500000000002,0.01,1.07958,1.08143,2024-05-14 12:25:00+00:00,1.07958,SL_HIT,0.07,-0.4400000000002035,409.29280388710055
GBPJPY,BUY,2024-05-14 12:30:00+00:00,196.47899999999998,0.01,196.386,196.851,2024-05-14 12:35:00+00:00,196.386,SL_HIT,0.15,-0.78652416738525,408.5062797197153
GBPJPY,BUY,2024-05-14 12:40:00+00:00,196.488,0.01,196.394,196.864,2024-05-14 13:20:00+00:00,196.52,SL_HIT,0.15,0.06901906834771118,408.575298788063
GBPJPY,BUY,2024-05-14 14:00:00+00:00,196.813,0.01,196.648,197.473,2024-05-14 14:05:00+00:00,196.648,SL_HIT,0.15,-1.2793170711674542,407.29598171689554
GBPJPY,BUY,2024-05-14 14:10:00+00:00,196.752,0.01,196.579,197.444,2024-05-14 17:00:00+00:00,196.869,SL_HIT,0.15,0.6507884686459846,407.94677018554154
AUDJPY,BUY,2024-05-15 02:15:00+00:00,103.73599999999999,0.01,103.663,104.028,2024-05-15 04:30:00+00:00,103.889,SL_HIT,0.09,0.9571849205371842,408.90395510607874
XAUUSD,BUY,2024-05-15 07:15:00+00:00,2358.995,0.01,2357.261,2365.931,2024-05-15 07:35:00+00:00,2361.862,SL_HIT,0.11,2.7570000000001893,411.6609551060789
XAUUSD,BUY,2024-05-15 07:40:00+00:00,2360.434,0.01,2358.619,2367.694,2024-05-15 08:25:00+00:00,2367.694,TP_HIT,0.11,7.149999999999763,418.81095510607867
XAUUSD,BUY,2024-05-15 10:35:00+00:00,2369.757,0.01,2367.672,2378.097,2024-05-15 10:40:00+00:00,2367.672,SL_HIT,0.11,-2.1950000000000363,416.6159551060786
EURUSD,BUY,2024-05-15 12:15:00+00:00,1.0830300000000002,0.01,1.08255,1.08495,2024-05-15 12:25:00+00:00,1.0828,SL_HIT,0.07,-0.30000000000017446,416.31595510607843
GBPUSD,BUY,2024-05-15 12:30:00+00:00,1.26211,0.01,1.26141,1.26491,2024-05-15 12:40:00+00:00,1.26491,TP_HIT,0.09,2.709999999999914,419.02595510607836
USOIL,SELL,2024-05-15 13:15:00+00:00,77.12100000000001,0.01,77.294,76.429,2024-05-15 13:50:00+00:00,76.429,TP_HIT,0.16,6.760000000000073,425.7859551060784
USDCHF,SELL,2024-05-16 07:35:00+00:00,0.90061,0.01,0.90106,0.89881,2024-05-16 08:10:00+00:00,0.90072,SL_HIT,0.1,-0.23445789023339866,425.551497215845
USOIL,BUY,2024-05-16 12:30:00+00:00,78.318,0.01,78.149,78.994,2024-05-16 13:20:00+00:00,78.994,TP_HIT,0.16,6.600000000000019,432.15149721584504
USOIL,BUY,2024-05-16 13:25:00+00:00,78.318,0.01,78.149,78.994,2024-05-16 13:30:00+00:00,78.994,TP_HIT,0.16,6.600000000000019,438.75149721584506
GBPJPY,BUY,2024-05-16 13:45:00+00:00,196.66299999999998,0.01,196.502,197.307,2024-05-16 14:05:00+00:00,196.502,SL_HIT,0.15,-1.2519396876238684,437.4995575282212
AUDJPY,BUY,2024-05-17 01:30:00+00:00,103.91199999999999,0.01,103.838,104.208,2024-05-17 02:00:00+00:00,103.902,SL_HIT,0.09,-0.15844345885857464,437.3411140693626
XAUUSD,BUY,2024-05-17 07:20:00+00:00,2386.806,0.01,2384.907,2394.402,2024-05-17 07:30:00+00:00,2384.907,SL_HIT,0.11,-2.008999999999887,435.3321140693627
USDCHF,BUY,2024-05-17 07:50:00+00:00,0.90801,0.01,0.90756,0.90981,2024-05-17 11:25:00+00:00,0.90906,SL_HIT,0.1,1.1834616795012778,436.51557574886397
XAUUSD,BUY,2024-05-17 12:05:00+00:00,2389.601,0.01,2387.61,2397.565,2024-05-17 12:35:00+00:00,2387.61,SL_HIT,0.11,-2.1009999999999853,434.41457574886397
XAUUSD,BUY,2024-05-17 13:00:00+00:00,2390.301,0.01,2388.128,2398.993,2024-05-17 13:10:00+00:00,2398.993,TP_HIT,0.11,8.582000000000008,442.99657574886396
XAUUSD,BUY,2024-05-17 14:00:00+00:00,2403.5280000000002,0.01,2399.334,2420.304,2024-05-17 14:05:00+00:00,2399.334,SL_HIT,0.11,-4.304000000000415,438.69257574886353
GBPJPY,BUY,2024-05-17 14:10:00+00:00,197.32999999999998,0.01,197.232,197.722,2024-05-17 14:40:00+00:00,197.324,SL_HIT,0.15,-0.19106607531498915,438.5015096735485
XAUUSD,BUY,2024-05-17 14:45:00+00:00,2403.5280000000002,0.01,2399.299,2420.444,2024-05-17 15:10:00+00:00,2410.159,SL_HIT,0.11,6.520999999999858,445.02250967354837
AUDJPY,BUY,2024-05-20 00:30:00+00:00,104.435,0.01,104.38,104.655,2024-05-20 00:35:00+00:00,104.38,SL_HIT,0.09,-0.46643902372254953,444.5560706498258
AUDJPY,BUY,2024-05-20 00:40:00+00:00,104.401,0.01,104.344,104.629,2024-05-20 02:30:00+00:00,104.39,SL_HIT,0.09,-0.16528780474447102,444.39078284508133
USDCHF,BUY,2024-05-20 07:45:00+00:00,0.90965,0.01,0.9093,0.91105,2024-05-20 08:50:00+00:00,0.90952,SL_HIT,0.1,-0.2589047793667809,444.13187806571455
GBPUSD,BUY,2024-05-20 09:05:00+00:00,1.27021,0.01,1.26958,1.27273,2024-05-20 11:10:00+00:00,1.26958,SL_HIT,0.09,-0.7200000000001303,443.4118780657144
USDCHF,BUY,2024-05-20 12:25:00+00:00,0.90977,0.01,0.9094,0.91125,2024-05-20 13:10:00+00:00,0.90982,SL_HIT,0.1,-0.03888277716661229,443.37299528854777
GBPJPY,BUY,2024-05-20 13:15:00+00:00,197.85,0.01,197.76,198.21,2024-05-20 13:20:00+00:00,198.21,TP_HIT,0.15,2.313964518911021,445.6869598074588
GBPUSD,BUY,2024-05-20 13:50:00+00:00,1.2703200000000001,0.01,1.26964,1.27304,2024-05-20 14:20:00+00:00,1.27002,SL_HIT,0.09,-0.390000000000189,445.29695980745856
GBPJPY,BUY,2024-05-20 14:25:00+00:00,198.334,0.01,198.213,198.818,2024-05-20 14:45:00+00:00,198.317,SL_HIT,0.15,-0.26635388005965466,445.0306059273989
AUDJPY,BUY,2024-05-21 01:25:00+00:00,104.411,0.01,104.361,104.611,2024-05-21 01:30:00+00:00,104.361,SL_HIT,0.09,-0.432217294293165,444.59838863310574
AUDJPY,BUY,2024-05-21 01:35:00+00:00,104.411,0.01,104.36,104.615,2024-05-21 01:45:00+00:00,104.36,SL_HIT,0.09,-0.43906164017906135,444.1593269929267
GBPUSD,BUY,2024-05-21 07:20:00+00:00,1.27156,0.01,1.27108,1.27348,2024-05-21 07:55:00+00:00,1.27108,SL_HIT,0.09,-0.5700000000000359,443.58932699292666
GBPUSD,BUY,2024-05-21 09:50:00+00:00,1.2718500000000001,0.01,1.27125,1.27425,2024-05-21 11:05:00+00:00,1.27125,SL_HIT,0.09,-0.6900000000001558,442.8993269929265
GBPJPY,BUY,2024-05-21 11:30:00+00:00,198.67499999999998,0.01,198.582,199.047,2024-05-21 12:30:00+00:00,198.679,SL_HIT,0.15,-0.12262261645641452,442.7767043764701
AUDJPY,BUY,2024-05-22 00:25:00+00:00,104.20899999999999,0.01,104.167,104.377,2024-05-22 00:30:00+00:00,104.167,SL_HIT,0.09,-0.37746252720618856,442.3992418492639
AUDJPY,BUY,2024-05-22 01:05:00+00:00,104.213,0.01,104.165,104.405,2024-05-22 01:40:00+00:00,104.169,SL_HIT,0.09,-0.39115121897798133,442.0080906302859
AUDJPY,BUY,2024-05-22 02:05:00+00:00,104.295,0.01,104.234,104.539,2024-05-22 02:45:00+00:00,104.234,SL_HIT,0.09,-0.5075050990377333,441.50058553124813
USDCHF,BUY,2024-05-22 07:25:00+00:00,0.91297,0.01,0.91258,0.91453,2024-05-22 07:40:00+00:00,0.91258,SL_HIT,0.1,-0.5767143381004785,440.92387119314765
USDCHF,BUY,2024-05-22 07:45:00+00:00,0.9126299999999999,0.01,0.91223,0.91423,2024-05-22 08:35:00+00:00,0.91264,SL_HIT,0.1,-0.08777655543324103,440.8360946377144
AUDJPY,SELL,2024-05-23 02:15:00+00:00,103.747,0.01,103.819,103.459,2024-05-23 02:30:00+00:00,103.819,SL_HIT,0.09,-0.5827929037822043,440.2533017339322
USDCHF,BUY,2024-05-23 07:15:00+00:00,0.91528,0.01,0.91493,0.91668,2024-05-23 07:25:00+00:00,0.91493,SL_HIT,0.1,-0.527820559833714,439.72548117409843
XAUUSD,SELL,2024-05-23 07:30:00+00:00,2362.6099999999997,0.01,2366.076,2348.746,2024-05-23 09:05:00+00:00,2361.977,SL_HIT,0.11,0.5229999999998108,440.24848117409823
GBPUSD,BUY,2024-05-23 10:40:00+00:00,1.27292,0.01,1.27222,1.27572,2024-05-23 10:45:00+00:00,1.27222,SL_HIT,0.09,-0.7900000000001449,439.4584811740981
GBPUSD,BUY,2024-05-23 11:00:00+00:00,1.2727000000000002,0.01,1.27203,1.27538,2024-05-23 12:35:00+00:00,1.27328,SL_HIT,0.09,0.4899999999998028,439.9484811740979
GBPJPY,BUY,2024-05-23 12:50:00+00:00,199.528,0.01,199.433,199.908,2024-05-23 13:45:00+00:00,199.603,SL_HIT,0.15,0.3633259414398933,440.31180711553776
XAUUSD,SELL,2024-05-23 13:50:00+00:00,2361.631,0.01,2364.848,2348.763,2024-05-23 14:15:00+00:00,2348.763,TP_HIT,0.11,12.757999999999939,453.0698071155377
XAUUSD,SELL,2024-05-23 14:25:00+00:00,2363.27,0.01,2366.178,2351.638,2024-05-23 14:30:00+00:00,2351.638,TP_HIT,0.11,11.522000000000062,464.59180711553773
AUDJPY,SELL,2024-05-24 02:35:00+00:00,103.59400000000001,0.01,103.667,103.302,2024-05-24 04:10:00+00:00,103.667,SL_HIT,0.09,-0.5896372496680033,464.00216986586975
GBPJPY,BUY,2024-05-24 08:20:00+00:00,199.481,0.01,199.373,199.913,2024-05-24 08:30:00+00:00,199.373,SL_HIT,0.15,-0.8891893556733064,463.11298051019645
GBPJPY,BUY,2024-05-24 08:45:00+00:00,199.516,0.01,199.409,199.944,2024-05-24 08:50:00+00:00,199.409,SL_HIT,0.15,-0.88234500978741,462.23063550040905
GBPJPY,BUY,2024-05-24 09:10:00+00:00,199.519,0.01,199.41,199.955,2024-05-24 11:00:00+00:00,199.61,SL_HIT,0.15,0.4728354756136517,462.7034709760227
GBPJPY,BUY,2024-05-24 11:05:00+00:00,199.519,0.01,199.412,199.947,2024-05-24 11:15:00+00:00,199.591,SL_HIT,0.15,0.3427929037822043,463.0462638798049
GBPJPY,BUY,2024-05-24 11:50:00+00:00,199.694,0.01,199.607,200.042,2024-05-24 13:50:00+00:00,199.719,SL_HIT,0.15,0.021108647146631132,463.0673725269515
GBPUSD,BUY,2024-05-24 14:05:00+00:00,1.27237,0.01,1.27178,1.27473,2024-05-24 15:15:00+00:00,1.27473,TP_HIT,0.09,2.269999999999918,465.3373725269514
GBPUSD,BUY,2024-05-27 07:20:00+00:00,1.2745600000000001,0.01,1.27421,1.27596,2024-05-27 07:25:00+00:00,1.27421,SL_HIT,0.09,-0.44000000000007244,464.89737252695136
GBPUSD,BUY,2024-05-27 08:40:00+00:00,1.2747700000000002,0.01,1.27438,1.27633,2024-05-27 08:45:00+00:00,1.27438,SL_HIT,0.09,-0.48000000000011245,464.4173725269512
EURUSD,BUY,2024-05-27 09:20:00+00:00,1.08518,0.01,1.0848,1.0867,2024-05-27 10:25:00+00:00,1.08535,SL_HIT,0.07,0.10000000000000347,464.51737252695125
GBPJPY,BUY,2024-05-27 10:30:00+00:00,200.004,0.01,199.931,200.296,2024-05-27 11:00:00+00:00,200.005,SL_HIT,0.15,-0.14315565411410364,464.37421687283717
GBPUSD,BUY,2024-05-27 11:05:00+00:00,1.27452,0.01,1.27407,1.27632,2024-05-27 11:50:00+00:00,1.27516,SL_HIT,0.09,0.5499999999999738,464.9242168728371
USOIL,BUY,2024-05-27 12:30:00+00:00,78.15299999999999,0.01,78.08,78.445,2024-05-27 14:30:00+00:00,78.222,SL_HIT,0.16,0.5300000000000261,465.45421687283715
USOIL,BUY,2024-05-27 14:35:00+00:00,78.154,0.01,78.079,78.454,2024-05-27 14:55:00+00:00,78.289,SL_HIT,0.16,1.1900000000000512,466.6442168728372
AUDJPY,BUY,2024-05-28 01:25:00+00:00,104.475,0.01,104.421,104.691,2024-05-28 01:30:00+00:00,104.421,SL_HIT,0.09,-0.45959467783655594,466.18462219500066
AUDJPY,BUY,2024-05-28 01:45:00+00:00,104.478,0.01,104.42,104.71,2024-05-28 04:30:00+00:00,104.493,SL_HIT,0.09,0.012665188287959234,466.1972873832886
USDCHF,SELL,2024-05-28 07:35:00+00:00,0.91178,0.01,0.91217,0.91022,2024-05-28 08:45:00+00:00,0.91179,SL_HIT,0.1,-0.11222344456662327,466.085063938722
GBPJPY,BUY,2024-05-28 09:45:00+00:00,200.408,0.01,200.308,200.808,2024-05-28 10:20:00+00:00,200.4,SL_HIT,0.15,-0.2047547670867819,465.8803091716352
GBPUSD,BUY,2024-05-28 10:50:00+00:00,1.2778900000000002,0.01,1.27736,1.28001,2024-05-28 13:45:00+00:00,1.27886,SL_HIT,0.09,0.8799999999999154,466.76030917163513
GBPJPY,BUY,2024-05-28 14:05:00+00:00,200.5,0.01,200.403,200.888,2024-05-28 14:55:00+00:00,200.447,SL_HIT,0.15,-0.5127503319507568,466.24755883968436
AUDJPY,BUY,2024-05-29 00:15:00+00:00,104.586,0.01,104.541,104.766,2024-05-29 00:25:00+00:00,104.541,SL_HIT,0.09,-0.39799556486387766,465.84956327482047
GBPJPY,BUY,2024-05-29 07:20:00+00:00,200.572,0.01,200.452,201.052,2024-05-29 08:00:00+00:00,200.452,SL_HIT,0.15,-0.9713215063036739,464.8782417685168
XAUUSD,SELL,2024-05-29 09:10:00+00:00,2345.63,0.01,2348.365,2334.69,2024-05-29 09:40:00+00:00,2344.166,SL_HIT,0.11,1.3539999999999417,466.2322417685167
XAUUSD,SELL,2024-05-29 11:45:00+00:00,2342.759,0.01,2345.146,2333.211,2024-05-29 12:25:00+00:00,2342.386,SL_HIT,0.11,0.2630000000000473,466.49524176851673
XAUUSD,SELL,2024-05-29 12:50:00+00:00,2338.673,0.01,2341.43,2327.645,2024-05-29 13:05:00+00:00,2341.43,SL_HIT,0.11,-2.8670000000000617,463.62824176851666
EURUSD,SELL,2024-05-29 14:15:00+00:00,1.0832899999999999,0.01,1.08397,1.08057,2024-05-29 16:20:00+00:00,1.08148,SL_HIT,0.07,1.739999999999867,465.36824176851655
AUDJPY,SELL,2024-05-30 00:55:00+00:00,104.03800000000001,0.01,104.105,103.77,2024-05-30 01:00:00+00:00,104.105,SL_HIT,0.09,-0.5485711743528197,464.8196705941637
AUDJPY,SELL,2024-05-30 01:45:00+00:00,104.09700000000001,0.01,104.188,103.733,2024-05-30 03:45:00+00:00,104.038,SL_HIT,0.09,0.31381640726603777,465.1334870014297
USDCHF,SELL,2024-05-30 07:55:00+00:00,0.91016,0.01,0.91078,0.90768,2024-05-30 08:45:00+00:00,0.90768,TP_HIT,0.1,2.9314142525362747,468.064901253966
USDCHF,SELL,2024-05-30 08:50:00+00:00,0.91027,0.01,0.91091,0.90771,2024-05-30 08:55:00+00:00,0.90771,TP_HIT,0.1,3.029201809069803,471.0941030630358
USDCHF,SELL,2024-05-30 09:55:00+00:00,0.90683,0.01,0.90758,0.90383,2024-05-30 11:10:00+00:00,0.90745,SL_HIT,0.1,-0.8578535631340348,470.23624949990176
GBPJPY,SELL,2024-05-30 11:40:00+00:00,199.37800000000001,0.01,199.499,198.894,2024-05-30 12:20:00+00:00,199.332,SL_HIT,0.15,0.16483991074987128,470.40108941065165
GBPJPY,SELL,2024-05-30 12:25:00+00:00,199.437,0.01,199.555,198.965,2024-05-30 12:35:00+00:00,199.371,SL_HIT,0.15,0.3017268284670206,470.70281623911865
GBPJPY,SELL,2024-05-30 12:50:00+00:00,199.214,0.01,199.342,198.702,2024-05-30 12:55:00+00:00,199.342,SL_HIT,0.15,-1.02607627339065,469.676739965728
GBPJPY,SELL,2024-05-30 13:15:00+00:00,199.205,0.01,199.351,198.621,2024-05-30 13:25:00+00:00,199.351,SL_HIT,0.15,-1.1492744993360067,468.527465466392
USDCHF,SELL,2024-05-30 14:05:00+00:00,0.9045300000000001,0.01,0.90523,0.90173,2024-05-30 17:55:00+00:00,0.90366,SL_HIT,0.1,0.963439677301109,469.4909051436931
USOIL,SELL,2024-01-15 12:45:00+00:00,71.676,0.01,71.841,71.016,2024-01-15 13:10:00+00:00,71.731,SL_HIT,0.16,-0.7099999999999261,199.29000000000008
XAUUSD,BUY,2024-01-24 07:20:00+00:00,2027.3090000000002,0.01,2025.892,2032.977,2024-01-24 08:15:00+00:00,2028.839,SL_HIT,0.11,1.4199999999997452,200.7099999999998
XAUUSD,BUY,2024-01-24 08:30:00+00:00,2031.969,0.01,2030.055,2039.625,2024-01-24 08:50:00+00:00,2030.055,SL_HIT,0.11,-2.023999999999987,198.6859999999998
XAUUSD,BUY,2024-01-24 08:55:00+00:00,2030.8490000000002,0.01,2028.919,2038.569,2024-01-24 09:45:00+00:00,2031.999,SL_HIT,0.11,1.0399999999998635,199.72599999999966
XAUUSD,BUY,2024-01-24 11:50:00+00:00,2033.287,0.01,2031.426,2040.731,2024-01-24 13:25:00+00:00,2032.339,SL_HIT,0.11,-1.0580000000000929,198.66799999999955
XAUUSD,SELL,2024-01-25 08:30:00+00:00,2014.3999999999999,0.01,2015.947,2008.212,2024-01-25 09:35:00+00:00,2015.947,SL_HIT,0.11,-1.6570000000000256,197.0109999999995
XAUUSD,SELL,2024-01-25 12:20:00+00:00,2016.3639999999998,0.01,2017.786,2010.676,2024-01-25 13:15:00+00:00,2016.216,SL_HIT,0.11,0.03799999999991087,197.0489999999994
XAUUSD,BUY,2024-01-29 13:25:00+00:00,2029.7420000000002,0.01,2028.417,2035.042,2024-01-29 13:40:00+00:00,2035.042,TP_HIT,0.11,5.189999999999727,202.23899999999912
XAUUSD,BUY,2024-01-30 07:15:00+00:00,2035.037,0.01,2033.723,2040.293,2024-01-30 07:35:00+00:00,2040.293,TP_HIT,0.11,5.145999999999858,207.38499999999897
XAUUSD,BUY,2024-01-30 08:20:00+00:00,2038.977,0.01,2037.368,2045.413,2024-01-30 08:35:00+00:00,2037.368,SL_HIT,0.11,-1.719000000000151,205.6659999999988
